<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2004.10.13	00:00:00	1.23270	1.23410	1.23060	1.23160	3708	0	40
2004.10.13	12:00:00	1.23160	1.23580	1.22240	1.23400	4791	0	40
2004.10.14	00:00:00	1.23380	1.23750	1.23210	1.23640	4598	0	40
2004.10.14	12:00:00	1.23650	1.24210	1.23590	1.23830	5057	0	40
2004.10.15	00:00:00	1.23830	1.24040	1.23530	1.23910	4215	0	40
2004.10.15	12:00:00	1.23910	1.25070	1.23770	1.24770	5376	0	40
2004.10.18	00:00:00	1.24770	1.24920	1.24670	1.24760	3924	0	40
2004.10.18	12:00:00	1.24780	1.25360	1.24610	1.24910	4577	0	40
2004.10.19	00:00:00	1.24920	1.25200	1.24510	1.25110	4136	0	40
2004.10.19	12:00:00	1.25130	1.25290	1.24850	1.25170	4927	0	40
2004.10.20	00:00:00	1.25170	1.25940	1.24940	1.25860	4241	0	40
2004.10.20	12:00:00	1.25850	1.26310	1.25710	1.25830	5071	0	40
2004.10.21	00:00:00	1.25810	1.26530	1.25710	1.26220	4597	0	40
2004.10.21	12:00:00	1.26200	1.26390	1.25860	1.26130	5123	0	40
2004.10.22	00:00:00	1.26120	1.26420	1.26000	1.26200	3970	0	40
2004.10.22	12:00:00	1.26200	1.26920	1.25960	1.26860	4970	0	40
2004.10.25	00:00:00	1.27200	1.28240	1.27090	1.28140	4960	0	40
2004.10.25	12:00:00	1.28150	1.28310	1.27660	1.28030	5301	0	40
2004.10.26	00:00:00	1.28050	1.28440	1.27700	1.27930	4656	0	40
2004.10.26	12:00:00	1.27940	1.28150	1.27260	1.27470	5114	0	40
2004.10.27	00:00:00	1.27500	1.27700	1.27280	1.27580	4361	0	40
2004.10.27	12:00:00	1.27570	1.28160	1.26920	1.27020	5542	0	40
2004.10.28	00:00:00	1.27010	1.27500	1.26800	1.27230	4504	0	40
2004.10.28	12:00:00	1.27230	1.27680	1.26310	1.27420	5352	0	40
2004.10.29	00:00:00	1.27440	1.27740	1.27330	1.27480	4086	0	40
2004.10.29	12:00:00	1.27470	1.28000	1.27050	1.27870	5105	0	40
2004.11.01	00:00:00	1.28180	1.28330	1.27320	1.27450	4298	0	40
2004.11.01	12:00:00	1.27470	1.27760	1.27160	1.27530	4671	0	40
2004.11.02	00:00:00	1.27530	1.27580	1.26900	1.27020	4233	0	40
2004.11.02	12:00:00	1.26980	1.27500	1.26630	1.27440	4953	0	40
2004.11.03	00:00:00	1.27430	1.27460	1.26550	1.27060	5172	0	40
2004.11.03	12:00:00	1.27080	1.28320	1.27010	1.28260	5265	0	40
2004.11.04	00:00:00	1.28270	1.28560	1.27890	1.28440	4333	0	40
2004.11.04	12:00:00	1.28450	1.28990	1.28440	1.28710	5049	0	40
2004.11.05	00:00:00	1.28700	1.28920	1.28460	1.28690	4036	0	40
2004.11.05	12:00:00	1.28690	1.29800	1.27590	1.29740	5969	0	40
2004.11.08	00:00:00	1.29690	1.29880	1.29420	1.29560	4330	0	40
2004.11.08	12:00:00	1.29560	1.29690	1.29050	1.29120	4899	0	40
2004.11.09	00:00:00	1.29130	1.29410	1.28910	1.28950	4305	0	40
2004.11.09	12:00:00	1.28960	1.29370	1.28810	1.28970	4974	0	40
2004.11.10	00:00:00	1.28980	1.29710	1.28710	1.29660	4026	0	40
2004.11.10	12:00:00	1.29630	1.30060	1.28480	1.28900	5891	0	40
2004.11.11	00:00:00	1.28870	1.29010	1.28680	1.28730	3884	0	40
2004.11.11	12:00:00	1.28730	1.29200	1.28570	1.29080	4519	0	40
2004.11.12	00:00:00	1.29080	1.29350	1.28990	1.29210	4241	0	40
2004.11.12	12:00:00	1.29230	1.29900	1.28790	1.29700	4799	0	40
2004.11.15	00:00:00	1.29700	1.30000	1.29390	1.29440	4053	0	40
2004.11.15	12:00:00	1.29450	1.29750	1.29160	1.29480	4959	0	40
2004.11.16	00:00:00	1.29480	1.29890	1.29190	1.29760	4257	0	40
2004.11.16	12:00:00	1.29760	1.29970	1.29410	1.29590	5010	0	40
2004.11.17	00:00:00	1.29570	1.30490	1.29510	1.30390	4183	0	40
2004.11.17	12:00:00	1.30390	1.30500	1.30070	1.30370	4922	0	40
2004.11.18	00:00:00	1.30430	1.30760	1.30260	1.30450	4086	0	40
2004.11.18	12:00:00	1.30440	1.30550	1.29390	1.29440	4860	0	40
2004.11.19	00:00:00	1.29420	1.30210	1.29370	1.30150	4055	0	40
2004.11.19	12:00:00	1.30150	1.30700	1.30030	1.30540	4924	0	40
2004.11.22	00:00:00	1.30390	1.30530	1.30110	1.30350	3850	0	40
2004.11.22	12:00:00	1.30340	1.30520	1.30180	1.30410	4409	0	40
2004.11.23	00:00:00	1.30410	1.30570	1.29750	1.30520	4327	0	40
2004.11.23	12:00:00	1.30510	1.31070	1.30500	1.30850	4826	0	40
2004.11.24	00:00:00	1.30870	1.31700	1.30800	1.31600	4325	0	40
2004.11.24	12:00:00	1.31610	1.31920	1.31400	1.31870	4463	0	40
2004.11.25	00:00:00	1.31870	1.32040	1.31620	1.32000	4333	0	40
2004.11.25	12:00:00	1.31980	1.32860	1.31900	1.32750	4113	0	40
2004.11.26	00:00:00	1.32740	1.33310	1.31820	1.32280	4899	0	40
2004.11.26	12:00:00	1.32270	1.33000	1.32170	1.32970	4349	0	40
2004.11.29	00:00:00	1.32800	1.32880	1.32300	1.32650	4276	0	40
2004.11.29	12:00:00	1.32660	1.33060	1.32290	1.32700	4535	0	40
2004.11.30	00:00:00	1.32700	1.32840	1.32300	1.32670	4345	0	40
2004.11.30	12:00:00	1.32650	1.33360	1.32480	1.32890	4929	0	40
2004.12.01	00:00:00	1.32890	1.33390	1.32740	1.33100	4223	0	40
2004.12.01	12:00:00	1.33110	1.33630	1.32870	1.33400	4832	0	40
2004.12.02	00:00:00	1.33400	1.33860	1.33060	1.33120	4640	0	40
2004.12.02	12:00:00	1.33070	1.33620	1.32360	1.32670	5162	0	40
2004.12.03	00:00:00	1.32680	1.32960	1.32540	1.32820	3831	0	40
2004.12.03	12:00:00	1.32840	1.34640	1.32780	1.34550	5442	0	40
2004.12.06	00:00:00	1.34420	1.34570	1.34150	1.34470	3986	0	40
2004.12.06	12:00:00	1.34460	1.34570	1.33900	1.34030	4666	0	40
2004.12.07	00:00:00	1.34000	1.34690	1.33900	1.34520	4097	0	40
2004.12.07	12:00:00	1.34530	1.34710	1.34150	1.34250	4553	0	40
2004.12.08	00:00:00	1.34280	1.34340	1.32930	1.33160	4770	0	40
2004.12.08	12:00:00	1.33150	1.33650	1.31910	1.33550	5417	0	40
2004.12.09	00:00:00	1.33520	1.33620	1.32620	1.32990	4933	0	40
2004.12.09	12:00:00	1.32980	1.33470	1.32500	1.33090	5276	0	40
2004.12.10	00:00:00	1.33080	1.33190	1.31390	1.31640	4664	0	40
2004.12.10	12:00:00	1.31620	1.32450	1.31500	1.32120	5134	0	40
2004.12.13	00:00:00	1.31960	1.33030	1.31950	1.32640	4510	0	40
2004.12.13	12:00:00	1.32640	1.33310	1.32400	1.33150	4966	0	40
2004.12.14	00:00:00	1.33130	1.33240	1.32760	1.33110	4350	0	40
2004.12.14	12:00:00	1.33110	1.33380	1.32600	1.32900	4944	0	40
2004.12.15	00:00:00	1.32910	1.33740	1.32610	1.33690	4302	0	40
2004.12.15	12:00:00	1.33690	1.34440	1.33610	1.33990	4788	0	40
2004.12.16	00:00:00	1.33970	1.34310	1.33850	1.33920	4116	0	40
2004.12.16	12:00:00	1.33930	1.34280	1.32020	1.32530	6264	0	40
2004.12.17	00:00:00	1.32550	1.33180	1.32360	1.33000	4872	0	40
2004.12.17	12:00:00	1.33000	1.33210	1.32260	1.33160	5060	0	40
2004.12.20	00:00:00	1.33330	1.33810	1.32970	1.33600	4048	0	40
2004.12.20	12:00:00	1.33600	1.34100	1.33590	1.33970	4715	0	40
2004.12.21	00:00:00	1.33950	1.34100	1.33520	1.34000	3885	0	40
2004.12.21	12:00:00	1.34010	1.34120	1.33560	1.33640	4389	0	40
2004.12.22	00:00:00	1.33640	1.34070	1.33430	1.33930	3980	0	40
2004.12.22	12:00:00	1.33940	1.34030	1.33450	1.33900	4697	0	40
2004.12.23	00:00:00	1.33890	1.34620	1.33800	1.34530	4136	0	40
2004.12.23	12:00:00	1.34520	1.35180	1.34420	1.35040	4671	0	40
2004.12.24	00:00:00	1.35050	1.35530	1.34840	1.35380	3871	0	40
2004.12.24	12:00:00	1.35380	1.35460	1.35210	1.35280	3206	0	40
2004.12.27	00:00:00	1.35270	1.35560	1.35140	1.35280	3461	0	40
2004.12.27	12:00:00	1.35280	1.36420	1.35220	1.36200	4228	0	40
2004.12.28	00:00:00	1.36200	1.36410	1.35930	1.36370	3903	0	40
2004.12.28	12:00:00	1.36370	1.36460	1.35880	1.36150	4356	0	40
2004.12.29	00:00:00	1.36120	1.36480	1.35660	1.36270	4444	0	40
2004.12.29	12:00:00	1.36280	1.36310	1.35560	1.36110	4899	0	40
2004.12.30	00:00:00	1.36130	1.36370	1.35820	1.36090	4449	0	40
2004.12.30	12:00:00	1.36080	1.36700	1.35730	1.36320	4841	0	40
2004.12.31	00:00:00	1.36320	1.36530	1.35900	1.36510	3967	0	40
2004.12.31	12:00:00	1.36500	1.36640	1.35120	1.35620	4638	0	40
2005.01.03	00:00:00	1.35620	1.35810	1.33850	1.35330	4741	0	30
2005.01.03	12:00:00	1.35320	1.35400	1.34380	1.34680	4917	0	30
2005.01.04	00:00:00	1.34650	1.34970	1.33580	1.33770	4620	0	30
2005.01.04	12:00:00	1.33770	1.34050	1.32480	1.32700	5382	0	30
2005.01.05	00:00:00	1.32720	1.32970	1.32180	1.32500	4649	0	30
2005.01.05	12:00:00	1.32500	1.33040	1.32130	1.32720	5218	0	30
2005.01.06	00:00:00	1.32750	1.32830	1.31650	1.31910	4479	0	30
2005.01.06	12:00:00	1.31920	1.32180	1.31540	1.31810	5366	0	30
2005.01.07	00:00:00	1.31790	1.32520	1.31660	1.32360	4217	0	30
2005.01.07	12:00:00	1.32320	1.32450	1.30240	1.30720	5648	0	30
2005.01.10	00:00:00	1.30580	1.31210	1.30520	1.31160	4171	0	30
2005.01.10	12:00:00	1.31100	1.31260	1.30660	1.31000	4821	0	30
2005.01.11	00:00:00	1.31050	1.31720	1.31010	1.31590	4428	0	30
2005.01.11	12:00:00	1.31580	1.31720	1.31000	1.31180	4861	0	30
2005.01.12	00:00:00	1.31180	1.31310	1.30830	1.31000	3932	0	30
2005.01.12	12:00:00	1.30990	1.32940	1.30820	1.32500	5350	0	30
2005.01.13	00:00:00	1.32500	1.32690	1.32110	1.32250	4021	0	30
2005.01.13	12:00:00	1.32230	1.32560	1.31930	1.32130	5083	0	30
2005.01.14	00:00:00	1.32130	1.32170	1.30550	1.31130	5142	0	30
2005.01.14	12:00:00	1.31120	1.31390	1.30770	1.30950	4955	0	30
2005.01.17	00:00:00	1.31090	1.31290	1.30910	1.31000	3768	0	30
2005.01.17	12:00:00	1.31010	1.31140	1.30400	1.30460	3964	0	30
2005.01.18	00:00:00	1.30460	1.30580	1.29930	1.30440	4422	0	30
2005.01.18	12:00:00	1.30440	1.30770	1.30030	1.30170	4870	0	30
2005.01.19	00:00:00	1.30180	1.31060	1.30080	1.30880	4233	0	30
2005.01.19	12:00:00	1.30870	1.31200	1.29630	1.30080	5060	0	30
2005.01.20	00:00:00	1.30080	1.30260	1.29350	1.29590	4383	0	30
2005.01.20	12:00:00	1.29600	1.29820	1.29220	1.29570	5315	0	30
2005.01.21	00:00:00	1.29590	1.30140	1.29320	1.29930	4394	0	30
2005.01.21	12:00:00	1.29930	1.30690	1.29480	1.30080	5230	0	30
2005.01.24	00:00:00	1.30460	1.30990	1.30300	1.30860	4240	0	30
2005.01.24	12:00:00	1.30860	1.31020	1.30290	1.30450	4833	0	30
2005.01.25	00:00:00	1.30450	1.30780	1.30050	1.30550	4442	0	30
2005.01.25	12:00:00	1.30550	1.30610	1.29450	1.29740	4841	0	30
2005.01.26	00:00:00	1.29770	1.30250	1.29650	1.30120	4363	0	30
2005.01.26	12:00:00	1.30120	1.31110	1.30010	1.30740	5066	0	30
2005.01.27	00:00:00	1.30760	1.31260	1.30340	1.30450	4408	0	30
2005.01.27	12:00:00	1.30430	1.30740	1.30100	1.30410	5142	0	30
2005.01.28	00:00:00	1.30410	1.30570	1.30170	1.30490	4260	0	30
2005.01.28	12:00:00	1.30490	1.30830	1.29850	1.30560	5076	0	30
2005.01.31	00:00:00	1.30120	1.30360	1.29740	1.30050	4134	0	30
2005.01.31	12:00:00	1.30040	1.30610	1.29880	1.30450	5066	0	30
2005.02.01	00:00:00	1.30460	1.30690	1.30170	1.30320	4222	0	30
2005.02.01	12:00:00	1.30310	1.30570	1.29990	1.30440	5450	0	30
2005.02.02	00:00:00	1.30430	1.30980	1.30340	1.30720	4857	0	30
2005.02.02	12:00:00	1.30740	1.30880	1.30080	1.30330	4918	0	30
2005.02.03	00:00:00	1.30350	1.30390	1.30100	1.30340	4138	0	30
2005.02.03	12:00:00	1.30330	1.30370	1.29390	1.29760	5112	0	30
2005.02.04	00:00:00	1.29740	1.29800	1.29510	1.29710	3967	0	30
2005.02.04	12:00:00	1.29740	1.30440	1.28640	1.28640	5342	0	30
2005.02.07	00:00:00	1.28550	1.28610	1.28260	1.28470	4204	0	30
2005.02.07	12:00:00	1.28470	1.28660	1.27320	1.27520	5060	0	30
2005.02.08	00:00:00	1.27530	1.27830	1.27340	1.27360	4457	0	30
2005.02.08	12:00:00	1.27360	1.27990	1.27320	1.27630	4905	0	30
2005.02.09	00:00:00	1.27630	1.28010	1.27520	1.27870	4221	0	30
2005.02.09	12:00:00	1.27880	1.28150	1.27380	1.28110	4930	0	30
2005.02.10	00:00:00	1.28100	1.28250	1.27830	1.27920	4206	0	30
2005.02.10	12:00:00	1.27870	1.29090	1.27380	1.28760	5484	0	30
2005.02.11	00:00:00	1.28750	1.28850	1.28540	1.28630	4070	0	30
2005.02.11	12:00:00	1.28670	1.28980	1.28440	1.28650	4574	0	30
2005.02.14	00:00:00	1.28810	1.29920	1.28770	1.29680	4371	0	30
2005.02.14	12:00:00	1.29670	1.29860	1.29410	1.29720	4323	0	30
2005.02.15	00:00:00	1.29720	1.29970	1.29520	1.29820	4231	0	30
2005.02.15	12:00:00	1.29820	1.30540	1.29610	1.30180	5087	0	30
2005.02.16	00:00:00	1.30190	1.30380	1.30000	1.30180	4059	0	30
2005.02.16	12:00:00	1.30180	1.30660	1.29590	1.30250	5546	0	30
2005.02.17	00:00:00	1.30260	1.30780	1.30200	1.30690	3903	0	30
2005.02.17	12:00:00	1.30690	1.30910	1.30140	1.30740	4819	0	30
2005.02.18	00:00:00	1.30750	1.30850	1.30400	1.30430	3965	0	30
2005.02.18	12:00:00	1.30440	1.30810	1.30140	1.30640	4547	0	30
2005.02.21	00:00:00	1.30520	1.30810	1.30310	1.30540	3765	0	30
2005.02.21	12:00:00	1.30540	1.30750	1.30480	1.30600	3953	0	30
2005.02.22	00:00:00	1.30590	1.32290	1.30540	1.32180	4708	0	30
2005.02.22	12:00:00	1.32190	1.32710	1.31840	1.32550	4950	0	30
2005.02.23	00:00:00	1.32550	1.32760	1.32040	1.32130	4508	0	30
2005.02.23	12:00:00	1.32110	1.32500	1.31850	1.32070	5082	0	30
2005.02.24	00:00:00	1.32080	1.32660	1.31930	1.32600	4213	0	30
2005.02.24	12:00:00	1.32610	1.32720	1.31760	1.31940	5210	0	30
2005.02.25	00:00:00	1.31950	1.32140	1.31500	1.31650	4140	0	30
2005.02.25	12:00:00	1.31670	1.32520	1.31450	1.32430	5064	0	30
2005.02.28	00:00:00	1.32380	1.32800	1.32310	1.32610	4253	0	30
2005.02.28	12:00:00	1.32590	1.32790	1.32130	1.32150	4853	0	30
2005.03.01	00:00:00	1.32160	1.32270	1.31670	1.32150	4258	0	30
2005.03.01	12:00:00	1.32150	1.32280	1.31690	1.31850	4861	0	30
2005.03.02	00:00:00	1.31870	1.31890	1.31000	1.31060	4437	0	30
2005.03.02	12:00:00	1.31050	1.31460	1.30870	1.31360	4805	0	30
2005.03.03	00:00:00	1.31370	1.31670	1.31170	1.31460	4222	0	30
2005.03.03	12:00:00	1.31460	1.31580	1.30970	1.31080	4679	0	30
2005.03.04	00:00:00	1.31070	1.31310	1.30950	1.31200	3890	0	30
2005.03.04	12:00:00	1.31210	1.32560	1.31090	1.32410	5081	0	30
2005.03.07	00:00:00	1.32360	1.32490	1.32050	1.32110	3965	0	30
2005.03.07	12:00:00	1.32110	1.32260	1.31770	1.32160	4475	0	30
2005.03.08	00:00:00	1.32170	1.32690	1.32080	1.32430	3958	0	30
2005.03.08	12:00:00	1.32420	1.33640	1.32370	1.33540	4853	0	30
2005.03.09	00:00:00	1.33520	1.33840	1.33330	1.33740	4354	0	30
2005.03.09	12:00:00	1.33750	1.34260	1.33290	1.33900	5357	0	30
2005.03.10	00:00:00	1.33900	1.34570	1.33700	1.34080	4966	0	30
2005.03.10	12:00:00	1.34080	1.34530	1.33970	1.34090	4995	0	30
2005.03.11	00:00:00	1.34050	1.34470	1.34010	1.34110	4432	0	30
2005.03.11	12:00:00	1.34110	1.34830	1.33910	1.34580	5479	0	30
2005.03.14	00:00:00	1.34630	1.34790	1.33930	1.34060	4134	0	30
2005.03.14	12:00:00	1.34080	1.34280	1.33350	1.33660	4881	0	30
2005.03.15	00:00:00	1.33640	1.33890	1.33420	1.33830	4361	0	30
2005.03.15	12:00:00	1.33830	1.34120	1.32960	1.33100	5292	0	30
2005.03.16	00:00:00	1.33090	1.33720	1.32900	1.33520	4331	0	30
2005.03.16	12:00:00	1.33520	1.34420	1.33410	1.34170	5158	0	30
2005.03.17	00:00:00	1.34200	1.34230	1.33660	1.33700	4442	0	30
2005.03.17	12:00:00	1.33710	1.34000	1.33410	1.33790	4958	0	30
2005.03.18	00:00:00	1.33800	1.33890	1.33070	1.33120	4331	0	30
2005.03.18	12:00:00	1.33120	1.33360	1.32650	1.33210	4518	0	30
2005.03.21	00:00:00	1.33100	1.33180	1.32060	1.32110	4371	0	30
2005.03.21	12:00:00	1.32130	1.32160	1.31400	1.31670	4860	0	30
2005.03.22	00:00:00	1.31680	1.31910	1.31480	1.31880	4357	0	30
2005.03.22	12:00:00	1.31880	1.32210	1.30540	1.30850	5318	0	30
2005.03.23	00:00:00	1.30850	1.30890	1.30190	1.30450	4177	0	30
2005.03.23	12:00:00	1.30460	1.30600	1.29600	1.29890	5366	0	30
2005.03.24	00:00:00	1.29890	1.30350	1.29650	1.29800	4428	0	30
2005.03.24	12:00:00	1.29800	1.30090	1.29320	1.29430	4793	0	30
2005.03.25	00:00:00	1.29400	1.29720	1.29280	1.29530	3649	0	30
2005.03.25	12:00:00	1.29520	1.29640	1.29390	1.29560	2861	0	30
2005.03.28	00:00:00	1.29620	1.29640	1.28860	1.29220	3870	0	30
2005.03.28	12:00:00	1.29240	1.29380	1.28560	1.28950	4642	0	30
2005.03.29	00:00:00	1.28950	1.29570	1.28770	1.29410	4303	0	30
2005.03.29	12:00:00	1.29400	1.29460	1.28970	1.29250	4993	0	30
2005.03.30	00:00:00	1.29220	1.29800	1.29190	1.29380	4465	0	30
2005.03.30	12:00:00	1.29380	1.29870	1.29110	1.29160	5320	0	30
2005.03.31	00:00:00	1.29140	1.29690	1.29100	1.29560	4518	0	30
2005.03.31	12:00:00	1.29550	1.30210	1.29470	1.29650	5101	0	30
2005.04.01	00:00:00	1.29620	1.29830	1.29500	1.29670	3969	0	30
2005.04.01	12:00:00	1.29660	1.30600	1.28700	1.29080	5693	0	30
2005.04.04	00:00:00	1.28850	1.29070	1.28730	1.28880	4277	0	30
2005.04.04	12:00:00	1.28880	1.28990	1.28190	1.28530	4856	0	30
2005.04.05	00:00:00	1.28530	1.28570	1.28060	1.28200	4415	0	30
2005.04.05	12:00:00	1.28200	1.28780	1.28000	1.28530	4873	0	30
2005.04.06	00:00:00	1.28530	1.29120	1.28390	1.28910	4309	0	30
2005.04.06	12:00:00	1.28920	1.29010	1.28410	1.28720	4852	0	30
2005.04.07	00:00:00	1.28720	1.29420	1.28600	1.29140	4356	0	30
2005.04.07	12:00:00	1.29150	1.29410	1.28450	1.28510	5128	0	30
2005.04.08	00:00:00	1.28540	1.28540	1.28110	1.28370	4257	0	30
2005.04.08	12:00:00	1.28360	1.29420	1.28110	1.29180	4625	0	30
2005.04.11	00:00:00	1.29260	1.29770	1.29070	1.29720	3992	0	30
2005.04.11	12:00:00	1.29690	1.30050	1.29430	1.29740	5029	0	30
2005.04.12	00:00:00	1.29760	1.30030	1.29640	1.29740	4150	0	30
2005.04.12	12:00:00	1.29700	1.30170	1.28630	1.29180	5552	0	30
2005.04.13	00:00:00	1.29190	1.29560	1.28920	1.29400	4402	0	30
2005.04.13	12:00:00	1.29390	1.29530	1.28490	1.29190	5035	0	30
2005.04.14	00:00:00	1.29200	1.29230	1.28340	1.28450	4234	0	30
2005.04.14	12:00:00	1.28440	1.28510	1.27670	1.27990	5474	0	30
2005.04.15	00:00:00	1.28000	1.28560	1.27780	1.28260	4311	0	30
2005.04.15	12:00:00	1.28250	1.29420	1.28230	1.29000	5291	0	30
2005.04.18	00:00:00	1.29180	1.29920	1.28760	1.29860	4386	0	30
2005.04.18	12:00:00	1.29860	1.30460	1.29580	1.30280	4954	0	30
2005.04.19	00:00:00	1.30240	1.30390	1.29810	1.30010	5553	0	30
2005.04.19	12:00:00	1.30020	1.30810	1.29820	1.30570	6443	0	30
2005.04.20	00:00:00	1.30570	1.30860	1.30290	1.30450	5463	0	30
2005.04.20	12:00:00	1.30430	1.31060	1.29910	1.30870	6395	0	30
2005.04.21	00:00:00	1.30870	1.31130	1.30710	1.30970	5337	0	30
2005.04.21	12:00:00	1.30970	1.31270	1.30240	1.30500	6571	0	30
2005.04.22	00:00:00	1.30520	1.30800	1.30210	1.30720	5446	0	30
2005.04.22	12:00:00	1.30690	1.30960	1.30370	1.30620	5611	0	30
2005.04.25	00:00:00	1.30570	1.30630	1.29620	1.29830	5737	0	30
2005.04.25	12:00:00	1.29830	1.30130	1.29540	1.29890	6182	0	30
2005.04.26	00:00:00	1.29880	1.30170	1.29720	1.29840	5480	0	30
2005.04.26	12:00:00	1.29850	1.30010	1.29440	1.29920	6108	0	30
2005.04.27	00:00:00	1.29910	1.29960	1.29030	1.29190	5910	0	30
2005.04.27	12:00:00	1.29180	1.29930	1.29110	1.29260	6114	0	30
2005.04.28	00:00:00	1.29230	1.29440	1.29130	1.29220	5855	0	30
2005.04.28	12:00:00	1.29230	1.29450	1.28810	1.29020	6273	0	30
2005.04.29	00:00:00	1.29040	1.29820	1.28970	1.29670	5458	0	30
2005.04.29	12:00:00	1.29680	1.29750	1.28530	1.28740	5963	0	30
2005.05.02	00:00:00	1.28620	1.28720	1.28400	1.28660	4784	0	30
2005.05.02	12:00:00	1.28670	1.28780	1.28360	1.28520	5312	0	30
2005.05.03	00:00:00	1.28510	1.28780	1.28270	1.28730	5023	0	30
2005.05.03	12:00:00	1.28740	1.29150	1.28460	1.28740	6247	0	30
2005.05.04	00:00:00	1.28740	1.29770	1.28700	1.29470	6040	0	30
2005.05.04	12:00:00	1.29510	1.29650	1.29170	1.29550	6180	0	30
2005.05.05	00:00:00	1.29520	1.29930	1.29300	1.29660	5501	0	30
2005.05.05	12:00:00	1.29660	1.29770	1.29250	1.29580	6071	0	30
2005.05.06	00:00:00	1.29570	1.29610	1.29330	1.29530	5244	0	30
2005.05.06	12:00:00	1.29520	1.29690	1.28100	1.28380	6164	0	30
2005.05.09	00:00:00	1.28160	1.28480	1.27890	1.28390	5709	0	30
2005.05.09	12:00:00	1.28400	1.28790	1.28080	1.28630	6100	0	30
2005.05.10	00:00:00	1.28610	1.28650	1.28150	1.28490	5826	0	30
2005.05.10	12:00:00	1.28460	1.28930	1.28370	1.28790	5794	0	30
2005.05.11	00:00:00	1.28770	1.29160	1.28590	1.28870	5843	0	30
2005.05.11	12:00:00	1.28860	1.28940	1.27770	1.28060	6521	0	30
2005.05.12	00:00:00	1.28060	1.28190	1.27410	1.27720	6027	0	30
2005.05.12	12:00:00	1.27710	1.27790	1.26650	1.26790	6467	0	30
2005.05.13	00:00:00	1.26790	1.26910	1.26350	1.26420	5726	0	30
2005.05.13	12:00:00	1.26400	1.26540	1.26040	1.26140	5741	0	30
2005.05.16	00:00:00	1.26250	1.26330	1.25800	1.26160	5650	0	30
2005.05.16	12:00:00	1.26170	1.26540	1.26010	1.26340	6018	0	30
2005.05.17	00:00:00	1.26350	1.26670	1.26060	1.26480	5789	0	30
2005.05.17	12:00:00	1.26480	1.26560	1.25930	1.26120	6118	0	30
2005.05.18	00:00:00	1.26090	1.26330	1.25850	1.26180	5415	0	30
2005.05.18	12:00:00	1.26150	1.26920	1.26050	1.26790	6273	0	30
2005.05.19	00:00:00	1.26780	1.26940	1.26410	1.26520	5648	0	30
2005.05.19	12:00:00	1.26530	1.26610	1.26040	1.26410	5952	0	30
2005.05.20	00:00:00	1.26380	1.26580	1.26220	1.26360	5466	0	30
2005.05.20	12:00:00	1.26370	1.26410	1.25350	1.25510	5685	0	30
2005.05.23	00:00:00	1.25430	1.25720	1.25340	1.25520	5343	0	30
2005.05.23	12:00:00	1.25520	1.26000	1.25400	1.25700	5773	0	30
2005.05.24	00:00:00	1.25690	1.26050	1.25560	1.25810	5514	0	30
2005.05.24	12:00:00	1.25780	1.26320	1.25670	1.25820	6121	0	30
2005.05.25	00:00:00	1.25760	1.26050	1.25580	1.25720	5623	0	30
2005.05.25	12:00:00	1.25750	1.26220	1.25510	1.26030	5889	0	30
2005.05.26	00:00:00	1.26030	1.26180	1.25360	1.25560	5619	0	30
2005.05.26	12:00:00	1.25530	1.25650	1.24930	1.25120	6122	0	30
2005.05.27	00:00:00	1.25110	1.25440	1.25050	1.25340	5269	0	30
2005.05.27	12:00:00	1.25340	1.25930	1.25220	1.25800	5238	0	30
2005.05.30	00:00:00	1.25380	1.25490	1.25100	1.25200	5123	0	30
2005.05.30	12:00:00	1.25200	1.25220	1.24620	1.24740	5178	0	30
2005.05.31	00:00:00	1.24790	1.24900	1.23420	1.23530	6265	0	30
2005.05.31	12:00:00	1.23540	1.23710	1.22940	1.23080	6422	0	30
2005.06.01	00:00:00	1.23080	1.23450	1.22510	1.22640	5963	0	30
2005.06.01	12:00:00	1.22640	1.22770	1.21580	1.22070	6673	0	30
2005.06.02	00:00:00	1.22060	1.22980	1.21810	1.22670	6146	0	30
2005.06.02	12:00:00	1.22670	1.22990	1.22370	1.22770	6219	0	30
2005.06.03	00:00:00	1.22710	1.23130	1.22300	1.22840	6146	0	30
2005.06.03	12:00:00	1.22870	1.23440	1.22030	1.22320	6207	0	30
2005.06.06	00:00:00	1.22270	1.22890	1.22180	1.22690	5582	0	30
2005.06.06	12:00:00	1.22700	1.22960	1.22560	1.22600	5775	0	30
2005.06.07	00:00:00	1.22640	1.23170	1.22360	1.23130	5697	0	30
2005.06.07	12:00:00	1.23130	1.23140	1.22580	1.22860	5631	0	30
2005.06.08	00:00:00	1.22840	1.23400	1.22720	1.23390	6404	0	30
2005.06.08	12:00:00	1.23370	1.23560	1.22060	1.22350	7024	0	30
2005.06.09	00:00:00	1.22330	1.22530	1.22090	1.22340	6088	0	30
2005.06.09	12:00:00	1.22340	1.22600	1.21760	1.22290	7008	0	30
2005.06.10	00:00:00	1.22290	1.22520	1.22120	1.22350	6025	0	30
2005.06.10	12:00:00	1.22340	1.22480	1.21060	1.21220	6925	0	30
2005.06.13	00:00:00	1.21090	1.21240	1.20330	1.20460	6605	0	30
2005.06.13	12:00:00	1.20470	1.21220	1.20280	1.21120	6694	0	30
