open,high,low,volume,close
1.27945,1.27995,1.27644,29401.3799,1.27715
1.27714,1.2813,1.27688,57568.9395,1.28024
1.28026,1.28105,1.27294,65548.0801,1.27336
1.27336,1.27606,1.26986,64135.8408,1.27217
1.27218,1.27317,1.27176,27097.3804,1.27198
1.26928,1.27068,1.26676,32622.1299,1.26913
1.26913,1.27137,1.26852,24319.9702,1.27065
1.27066,1.27795,1.27057,56039.1107,1.27775
1.27775,1.27857,1.27266,64366.2207,1.27601
1.27601,1.27661,1.27211,60022.4191,1.27373
1.27375,1.27769,1.27373,40400.9194,1.27655
1.27651,1.27818,1.27609,27427.3996,1.27741
1.27741,1.27953,1.27648,31086.4399,1.27866
1.27866,1.28041,1.27434,60548.7481,1.27918
1.27919,1.28178,1.27643,66796.7598,1.27995
1.27995,1.2803,1.27643,62159.6688,1.27787
1.27787,1.27934,1.27683,37702.3496,1.2778
1.27779,1.27789,1.27308,29984.26,1.27494
1.27494,1.27545,1.27368,22884.23,1.27442
1.27442,1.27903,1.27418,57240.3788,1.27846
1.27845,1.27863,1.2683,74458.0001,1.2711
1.2711,1.27146,1.26663,69768.6709,1.26983
1.26986,1.27114,1.26937,43847.6494,1.27074
1.27072,1.2723,1.27027,27043.8803,1.27141
1.27141,1.27285,1.27141,26505.73,1.27183
1.27182,1.27476,1.26999,61636.3798,1.27472
1.27472,1.27782,1.27171,71847.0986,1.27529
1.27529,1.28452,1.27529,75787.6191,1.28333
1.28334,1.28449,1.28148,44995.5503,1.28151
1.2815,1.28235,1.2811,28202.7002,1.28172
1.28171,1.28498,1.28157,33139.96,1.28404
1.28403,1.28786,1.28134,67402.7598,1.28304
1.28302,1.28441,1.27245,70336.6904,1.27304
1.27302,1.27302,1.26299,76297.3291,1.26758
1.26759,1.26888,1.26501,45262.6201,1.26805
1.26355,1.26579,1.2627,33501.9507,1.26406
1.26406,1.26533,1.26334,26908.7002,1.26361
1.26361,1.26819,1.26342,58790.4493,1.26643
1.26643,1.26822,1.26434,52586.9102,1.26721
1.26723,1.26881,1.26609,36686.2998,1.26734
1.26729,1.26786,1.26601,19093.6199,1.26676
1.26675,1.27147,1.26497,26451.3401,1.27147
1.27149,1.27371,1.26994,35323.5396,1.27338
1.27338,1.27779,1.27241,57429.0391,1.27738
1.27735,1.28048,1.2736,65774.2802,1.2736
1.27359,1.27531,1.27136,63718.1992,1.2732
1.27322,1.27466,1.2718,35763.9508,1.27374
1.27374,1.27635,1.27361,20623.6099,1.27609
1.27609,1.27883,1.27586,30588.7901,1.27692
1.27692,1.28143,1.27348,65371.9405,1.27937
1.2794,1.28454,1.27806,69858.4111,1.28044
1.28044,1.2864,1.28028,68152.539,1.2851
1.28507,1.28691,1.2835,39186.9492,1.28635
1.2864,1.28707,1.28424,24363.7096,1.28552
1.28552,1.28789,1.28484,26439.5796,1.28526
1.28526,1.29066,1.28399,58170.3495,1.28833
1.28833,1.29246,1.28699,63602.0605,1.29071
1.29075,1.29403,1.28755,64518.1602,1.29313
1.29313,1.29719,1.29295,40284.6289,1.29688
1.29687,1.2973,1.29552,21343.9997,1.29632
1.29632,1.2968,1.29546,21914.6099,1.29631
1.29631,1.2986,1.28953,59962.2304,1.29017
1.29013,1.29326,1.28901,60482.831,1.29194
1.29196,1.2951,1.29062,55895.2002,1.29312
1.29312,1.29391,1.29185,28472.72,1.29325
1.28772,1.29083,1.28772,20323.1499,1.28955
1.28955,1.29076,1.28836,16367.07,1.28943
1.28942,1.29436,1.2886,42130.5094,1.29288
1.29289,1.30308,1.2915,57967.5909,1.3022
1.3022,1.30536,1.30039,55390.6905,1.30109
1.30109,1.3038,1.30056,34601.81,1.3015
1.30142,1.30291,1.30083,22620.1299,1.30128
1.30128,1.30139,1.29883,24208.0606,1.30083
1.30083,1.30601,1.29946,52607.54,1.30097
1.30094,1.30285,1.29559,55851.3799,1.29631
1.29631,1.30257,1.2954,54250.5011,1.30228
1.30223,1.30378,1.30147,31629.2398,1.30363
1.30359,1.30468,1.30242,23444.3204,1.30247
1.30246,1.30338,1.30165,23442.0005,1.30225
1.30224,1.30508,1.29888,47333.8408,1.29888
1.29887,1.29958,1.29317,53356.6202,1.29601
1.29601,1.30588,1.29481,52899.2305,1.30492
1.30491,1.31211,1.3046,55196.231,1.31068
1.31068,1.31126,1.30912,23111.8102,1.30994
1.30994,1.31263,1.30986,22843.6201,1.31257
1.31255,1.31689,1.30961,55437.1699,1.31688
1.31686,1.3176,1.31366,54461.9101,1.31699
1.31701,1.31803,1.31354,60944.4512,1.31487
1.31488,1.31533,1.30964,40450.0503,1.3109
1.31089,1.31117,1.30783,24054.3403,1.30996
1.30996,1.31196,1.30965,28255.1294,1.31027
1.31027,1.31348,1.30817,53215.9297,1.31267
1.31266,1.31603,1.30937,57623.4482,1.30993
1.30992,1.32002,1.30977,64383.2997,1.3173
1.3173,1.32319,1.31687,38248.2602,1.32168
1.32269,1.32275,1.31752,25304.18,1.31857
1.31857,1.31982,1.31709,25461.4301,1.31709
1.31711,1.31792,1.3123,58960.4395,1.3132
1.3132,1.31346,1.30832,63744.0595,1.30839
1.30841,1.31374,1.30796,64983.4992,1.31276
1.31277,1.3146,1.31133,36829.1704,1.31439
1.3144,1.31695,1.31347,27202.4096,1.31607
1.31606,1.31983,1.31576,34329.5606,1.31961
1.31963,1.32135,1.31618,61368.6807,1.31957
1.31957,1.32084,1.31653,64851.3184,1.3173
1.3173,1.3182,1.30439,76254.0411,1.30717
1.30714,1.30932,1.30655,38683.5395,1.3084
1.30841,1.3092,1.30535,28934.1093,1.30683
1.30684,1.30787,1.30604,24887.2295,1.30692
1.30692,1.31422,1.30266,63773.7988,1.3142
1.31417,1.32025,1.31173,64605.2108,1.31737
1.31737,1.32183,1.31544,68466.8505,1.31853
1.31852,1.31981,1.31463,42000.9404,1.31612
1.3161,1.31971,1.31609,26368.9694,1.31854
1.31855,1.31944,1.31619,29302.9498,1.31735
1.31733,1.31929,1.31235,57969.2304,1.31405
1.31402,1.31779,1.30872,68049.3301,1.31158
1.31159,1.31861,1.31093,65293.1806,1.31514
1.31515,1.31545,1.31365,34002.75,1.31443
1.31443,1.31502,1.31152,25341.8506,1.3126
1.31261,1.31437,1.31221,25566.8296,1.31388
1.31388,1.3175,1.31271,51197.1201,1.31675
1.31674,1.31924,1.30956,62580.1709,1.31169
1.31171,1.31487,1.30686,69427.038,1.31394
1.31398,1.31685,1.31364,32816.9105,1.31596
1.3114,1.31318,1.31057,22835.5,1.31072
1.31072,1.31082,1.30815,22113.38,1.30869
1.30869,1.30983,1.3031,53907.8788,1.30429
1.30429,1.30817,1.3029,56239.9502,1.3031
1.3031,1.3142,1.30284,59796.5196,1.31287
1.31284,1.31394,1.31142,31172.2198,1.31304
1.31304,1.31354,1.31113,20917.21,1.31206
1.31205,1.31351,1.30898,32187.4795,1.3105
1.3105,1.31658,1.31024,54045.6597,1.315
1.31496,1.31802,1.30966,62983.6298,1.31779
1.31779,1.32703,1.31724,67203.8604,1.32599
1.32601,1.32676,1.32335,37797.8096,1.32612
1.32613,1.32664,1.32429,22340.6099,1.32465
1.32466,1.32742,1.32422,26278.0498,1.32684
1.32685,1.32869,1.32556,55203.6416,1.32576
1.32576,1.32865,1.32495,60026.6202,1.3258
1.3258,1.32827,1.32235,63170.4786,1.3273
1.3273,1.32738,1.32508,34537.5102,1.32609
1.3261,1.32635,1.32197,31990.9996,1.32495
1.32495,1.32825,1.32466,31585.6396,1.32768
1.32765,1.33129,1.32664,54694.4794,1.32683
1.32679,1.33055,1.32353,63739.041,1.32781
1.32781,1.33202,1.32704,61633.9805,1.3295
1.32951,1.33015,1.328,30766.25,1.32862
1.32863,1.32909,1.32718,22686.1902,1.32788
1.32788,1.32832,1.3255,23875.4502,1.32615
1.32614,1.32846,1.32393,48959.9502,1.32627
1.32628,1.32643,1.31569,61002.0888,1.31734
1.31735,1.31957,1.31706,51461.0304,1.31935
1.31936,1.32051,1.31641,29631.9404,1.3198
1.32059,1.32599,1.32028,34877.6191,1.32302
1.32304,1.326,1.32268,25233.7701,1.32486
1.32486,1.32834,1.32361,54522.1094,1.32586
1.32584,1.32725,1.32337,50468.6894,1.32366
1.32365,1.3249,1.31997,53142.7812,1.32091
1.32091,1.32221,1.3187,25424.5796,1.3187
1.31871,1.31935,1.31487,29649.6196,1.31604
1.31604,1.31695,1.31497,24079.83,1.31616
1.31615,1.31895,1.31303,50224.46,1.31869
1.31875,1.32163,1.31403,55943.0489,1.31566
1.31567,1.31786,1.31116,60076.7402,1.31185
1.3118,1.31336,1.30809,40741.3603,1.31312
1.3131,1.31383,1.31096,21066.5703,1.31137
1.31137,1.31853,1.31135,29433.4995,1.31806
1.31804,1.31912,1.31548,48153.1104,1.31694
1.31694,1.31809,1.30735,61083.2002,1.30914
1.30914,1.31108,1.30541,62196.9189,1.30612
1.30614,1.30902,1.3045,46216.9595,1.30664
1.30666,1.30687,1.30332,25722.2705,1.30377
1.30375,1.30378,1.3009,28724.1899,1.30236
1.30235,1.30307,1.29839,55361.8994,1.3006
1.30061,1.3012,1.29761,54778.9707,1.29936
1.29937,1.31185,1.29933,71361.5898,1.31041
1.31041,1.3156,1.31018,37684.5702,1.31309
1.31309,1.31467,1.31229,22066.3099,1.31383
1.31383,1.314,1.31244,17288.5198,1.31341
1.31338,1.31695,1.31156,45947.1991,1.31568
1.3157,1.31893,1.31299,53265.2393,1.31734
1.31734,1.31975,1.3139,59634.4609,1.3153
1.31532,1.31653,1.31421,26643.0802,1.31445
1.31819,1.3238,1.31748,29948.6099,1.32111
1.32111,1.32199,1.32067,16461.2497,1.32102
1.32102,1.323,1.31831,43680.6596,1.32222
1.3222,1.32775,1.32075,50017.6689,1.32601
1.32601,1.32728,1.32402,35494.3896,1.32402
1.32403,1.32512,1.3232,9584.4399,1.32436
1.32434,1.325,1.32001,25151.7895,1.32147
1.32147,1.32934,1.3188,37060.7295,1.32737
1.32737,1.32907,1.3233,52885.79,1.32529
1.32531,1.32587,1.3199,57873.7197,1.32248
1.32248,1.32758,1.32206,51206.1596,1.32467
1.32467,1.32648,1.32279,31770.889,1.32343
1.32341,1.325,1.32116,22782.8199,1.32217
1.32215,1.32411,1.32134,22741.8594,1.32385
1.32384,1.32646,1.32176,49210.8291,1.323
1.32301,1.32559,1.32148,51354.0292,1.32379
1.32378,1.32647,1.32143,53413.33,1.32467
1.32467,1.32591,1.32404,27143.2096,1.32507
1.32505,1.32563,1.32327,19063.27,1.32458
1.3246,1.32644,1.32445,17747.81,1.3258
1.32581,1.3342,1.32571,47825.3301,1.33261
1.33261,1.33268,1.32857,50167.0206,1.32974
1.3297,1.33248,1.3271,53916.6493,1.33172
1.33171,1.33789,1.33166,33585.1104,1.33716
1.33717,1.33799,1.33659,21129.6101,1.33711
1.33713,1.33765,1.3363,19250.4602,1.33662
1.33662,1.34029,1.33578,48866.3296,1.33927
1.33928,1.34259,1.33846,50676.2608,1.34107
1.34108,1.34758,1.34046,52703.6093,1.34628
1.3463,1.34869,1.34484,29334.7708,1.34486
1.3463,1.34801,1.34466,27145.4092,1.3457
1.3457,1.346,1.34445,22053.2397,1.34472
1.34472,1.34649,1.34182,52146.3496,1.3427
1.3427,1.34346,1.33785,58269.8701,1.33886
1.33886,1.34179,1.3367,62615.0997,1.3411
1.34109,1.34135,1.33852,32909.6401,1.33975
1.33977,1.34165,1.33919,24495.1301,1.34131
1.34132,1.34443,1.34091,25455.3501,1.34423
1.34422,1.34631,1.34208,54248.1104,1.34388
1.34386,1.34581,1.34263,54772.3895,1.34382
1.34381,1.34692,1.33908,63252.7598,1.34524
1.34528,1.34721,1.34431,36015.0693,1.34612
1.3461,1.34805,1.34555,24972.6499,1.34745
1.34747,1.34863,1.34676,26268.4399,1.34689
1.34688,1.34811,1.34496,45306.8609,1.34621
1.34618,1.34743,1.3423,58541.5107,1.34414
1.34414,1.34674,1.33463,68485.6591,1.33549
1.33549,1.33626,1.33157,44626.3501,1.33247
1.33247,1.33475,1.3319,29868.5605,1.33388
1.3339,1.33564,1.33324,21877.6304,1.33463
1.33465,1.335,1.33057,49131.5195,1.33411
1.33408,1.33493,1.32828,56993.7305,1.32911
1.32914,1.3338,1.3291,60846.4208,1.33169
1.33173,1.33218,1.33021,32691.4492,1.33123
1.33122,1.33333,1.3311,20786.7603,1.33215
1.33214,1.3327,1.32943,19921.2104,1.32965
1.32967,1.33081,1.32414,48866.1997,1.3252
1.3252,1.32655,1.32062,52611.1797,1.32202
1.32201,1.32275,1.31875,49933.8008,1.32097
1.32096,1.3212,1.31919,27238.7802,1.32024
1.31911,1.32141,1.31834,19127.5397,1.32137
1.32137,1.32137,1.31851,23218.5898,1.31963
1.31963,1.32112,1.31609,52294.9492,1.31864
1.31865,1.32353,1.31799,53009.21,1.32274
1.32273,1.32392,1.32019,56243.6094,1.32279
1.32279,1.32313,1.3213,27445.6095,1.32172
1.32172,1.32264,1.32121,18173.2098,1.322
1.32202,1.32224,1.31884,23557.3999,1.32032
1.32031,1.32094,1.3167,50260.0088,1.31847
1.31846,1.31849,1.31263,55388.4298,1.31351
1.31351,1.31351,1.3104,60495.3603,1.31156
1.31156,1.31267,1.31051,31877.2802,1.31126
1.31125,1.31471,1.31112,21685.9399,1.31395
1.31396,1.31512,1.31338,18091.4299,1.31465
1.31465,1.3154,1.31221,47522.7192,1.31439
1.31438,1.31645,1.31138,53068.7998,1.31316
1.3132,1.31644,1.30968,56132.4804,1.3144
1.3144,1.31548,1.31325,29152.6398,1.315
1.31497,1.31543,1.3136,15778.3401,1.31383
1.31383,1.3181,1.31382,18380.3203,1.31775
1.31775,1.32256,1.31663,48132.1904,1.3214
1.32141,1.32726,1.32091,57203.7803,1.32476
1.32475,1.32777,1.32253,52846.3311,1.3263
1.32632,1.3292,1.32524,30631.3399,1.32753
1.32752,1.3279,1.32583,17264.7902,1.3263
1.3263,1.32725,1.3254,16206.75,1.3256
1.3256,1.32601,1.32135,48986.3096,1.32191
1.32191,1.32325,1.31345,51717.29,1.31453
1.31454,1.31458,1.30978,57779.0097,1.31175
1.31174,1.3127,1.31016,25666.77,1.31245
1.31033,1.31253,1.31028,12223.7301,1.31107
1.31107,1.31108,1.30855,18806.05,1.30926
1.30926,1.31165,1.30797,38067.1889,1.31142
1.31144,1.31355,1.31027,50454.7196,1.3122
1.3122,1.31575,1.31043,58855.3799,1.31486
1.31485,1.3159,1.31446,23317.43,1.31556
1.3156,1.31733,1.31459,12858.8198,1.31621
1.31619,1.31912,1.31574,21133.1004,1.31767
1.31767,1.31829,1.31285,37645.4903,1.31291
1.31291,1.31527,1.30573,55687.2101,1.30612
1.30611,1.31221,1.30524,58700.4198,1.31122
1.31121,1.31176,1.30575,43975.2201,1.3085
1.30849,1.30906,1.30642,13797.6302,1.30676
1.30676,1.30788,1.30576,16731.3701,1.30698
1.307,1.30712,1.30316,40609.3394,1.30609
1.30609,1.30907,1.30424,53443.1093,1.30674
1.30676,1.30687,1.30115,61984.1084,1.30384
1.30384,1.3043,1.30142,32350.5901,1.30334
1.30334,1.30372,1.30158,14818.2002,1.30208
1.30209,1.30395,1.30046,21897.3698,1.30361
1.30359,1.30675,1.30159,39076.33,1.30509
1.30513,1.30697,1.30391,52317.9306,1.306
1.30599,1.30931,1.30435,55968.1797,1.30906
1.30906,1.31182,1.30784,32304.4804,1.30815
1.30815,1.30897,1.30685,12586.7799,1.30716
1.30716,1.30995,1.30683,18093.2597,1.30862
1.30862,1.30959,1.3053,31393.7996,1.3067
1.30668,1.31382,1.30497,51089.3994,1.31298
1.31297,1.31873,1.31129,55276.7002,1.31789
1.31785,1.31806,1.31645,21878.4096,1.31765
1.31753,1.31877,1.31654,11903.6901,1.31685
1.31683,1.31768,1.31624,13298.4302,1.31692
1.31692,1.3179,1.31425,32279.4405,1.31461
1.31462,1.31713,1.31434,40407.9004,1.31563
1.31565,1.32635,1.31494,53026.2705,1.32462
1.32462,1.32563,1.32342,24799.0998,1.32395
1.32394,1.32434,1.32282,10316.1,1.32408
1.32406,1.32447,1.3226,16061.7702,1.32335
1.32333,1.3242,1.32051,32525.8093,1.32298
1.32295,1.32365,1.31728,54214.5605,1.31892
1.31885,1.32528,1.31854,55580.6192,1.32353
1.32355,1.32434,1.32157,24327.6299,1.32261
1.32266,1.3268,1.32219,13215.4702,1.3265
1.32651,1.3284,1.32578,21670.0699,1.32739
1.32739,1.3285,1.32497,33939.23,1.3278
1.3278,1.32794,1.32131,51211.3604,1.32231
1.3223,1.32531,1.31794,55474.8408,1.32039
1.32039,1.32202,1.3186,26490.9298,1.32169
1.32168,1.3237,1.32108,13474.4999,1.32294
1.32296,1.32462,1.32148,27921.2099,1.32324
1.32321,1.3255,1.31519,44463.2099,1.31642
1.31646,1.31775,1.3136,54771.1309,1.31701
1.31704,1.32032,1.31441,57667.8701,1.31911
1.3191,1.3203,1.31738,26229.8496,1.32014
1.32015,1.32135,1.31914,15042.7203,1.31986
1.31986,1.32111,1.31915,17147.56,1.32034
1.32034,1.32801,1.31914,37234.04,1.32688
1.32693,1.32926,1.32229,55108.3008,1.32534
1.32534,1.3284,1.32251,57227.8008,1.32683
1.32685,1.32731,1.32574,23161.5199,1.32713
1.32709,1.32848,1.32634,14466.7101,1.32686
1.32683,1.32745,1.32486,17386.9998,1.32549
1.32547,1.3265,1.31962,47254.08,1.32088
1.32087,1.333,1.31926,55619.1211,1.33133
1.33133,1.33393,1.33099,46492.71,1.33287
1.33286,1.33682,1.33282,25998.2999,1.33608
1.33608,1.33627,1.33515,14459.5202,1.33606
1.33602,1.33667,1.33441,20057.5499,1.33521
1.3352,1.3359,1.33279,43183.6406,1.33503
1.33501,1.33853,1.332,50434.4297,1.33462
1.33464,1.33491,1.33177,48058.711,1.33381
1.33381,1.33431,1.33132,23864.8101,1.33162
1.3316,1.33364,1.33143,14564.4701,1.33317
1.33317,1.3338,1.33188,17069.88,1.33267
1.33263,1.33735,1.33164,47598.5302,1.33469
1.3347,1.33645,1.33023,48965.2999,1.33027
1.33029,1.33261,1.3278,56595.0302,1.33062
1.33065,1.33313,1.32937,31943.3194,1.33179
1.33178,1.3333,1.33132,12452.2004,1.33291
1.33291,1.33311,1.33077,17700.23,1.33228
1.33228,1.33454,1.33103,45858.6797,1.33204
1.33202,1.33207,1.32535,54209.4004,1.32788
1.3279,1.32857,1.32546,49038.6602,1.32746
1.32744,1.3305,1.32646,26341.8301,1.33026
1.33026,1.33548,1.32951,17677.5701,1.33431
1.33431,1.336,1.33431,22636.3906,1.33568
1.33568,1.33752,1.33264,47354.8301,1.3341
1.3341,1.33673,1.33285,46277.3594,1.33418
1.33421,1.33569,1.33102,46132.0406,1.33357
1.33355,1.3348,1.33252,23715.5503,1.33433
1.33433,1.33433,1.33383,0,1.33383
1.33602,1.33768,1.3337,15090.87,1.33399
1.33399,1.33466,1.33323,16661.1099,1.3341
1.33411,1.3381,1.33349,43720.9301,1.33568
1.33568,1.33623,1.33072,47837.7997,1.33092
1.33093,1.33385,1.3279,51193.3604,1.33289
1.33288,1.3335,1.33198,22973.3999,1.33214
1.33214,1.33424,1.33151,14587.3799,1.33421
1.33421,1.3356,1.33257,19470.3798,1.33384
1.33384,1.33542,1.33295,41116.8896,1.33347
1.33346,1.33679,1.3301,50018,1.33185
1.33187,1.3347,1.32999,43983.3403,1.33306
1.33307,1.33414,1.32138,44730.6211,1.32341
1.32344,1.32398,1.3218,17437.7095,1.32261
1.32261,1.323,1.31846,22739.3699,1.31864
1.31865,1.32125,1.31649,49145.0405,1.3173
1.31727,1.31771,1.31107,57280.6601,1.3121
1.3121,1.31462,1.31079,52606.2002,1.31357
1.31355,1.31485,1.31267,27341.2608,1.3143
1.31431,1.31534,1.31365,11877.0398,1.31501
1.315,1.31594,1.31378,18910.4699,1.31564
1.31562,1.3165,1.31119,40347.1705,1.31161
1.31161,1.31235,1.3041,54263.331,1.30492
1.30493,1.30754,1.30361,43145.0605,1.30633
1.30633,1.30685,1.30557,20949.2403,1.30667
1.30668,1.30695,1.30544,7830.8101,1.30588
1.30588,1.30719,1.30586,8867.0001,1.30681
1.30682,1.30784,1.30631,13522.98,1.30665
1.30665,1.31108,1.30544,20713.2704,1.30986
1.30984,1.31028,1.30746,16231.5298,1.31005
1.31004,1.31051,1.30919,7772.4,1.30974
1.31025,1.31062,1.3047,12352.2197,1.3047
1.30469,1.30721,1.30347,13002.1899,1.30701
1.30701,1.30847,1.30568,18501.9699,1.30767
1.30766,1.30806,1.30641,16297.4202,1.30702
1.30702,1.31305,1.30491,27994.5801,1.31298
1.31296,1.3134,1.31065,20380.2099,1.31065
1.31065,1.31184,1.31007,12795.68,1.31176
1.31172,1.3145,1.31087,23314.0204,1.31321
1.31321,1.31329,1.30736,47619.9107,1.30891
1.30891,1.31385,1.30602,53883.6807,1.3116
1.31159,1.31204,1.3055,58071.9091,1.30893
1.30897,1.31012,1.30707,36790.9194,1.30824
1.30824,1.3087,1.30671,14918.3104,1.30771
1.30772,1.30967,1.30728,17786.9702,1.30958
1.30958,1.31335,1.30889,48704.7592,1.31112
1.31115,1.31572,1.30942,53476.6797,1.31373
1.31366,1.31544,1.3103,48883.561,1.31189
1.31189,1.31192,1.30945,30468.1195,1.31102
1.31104,1.31252,1.31075,11069.2699,1.3115
1.31151,1.314,1.31069,21148.24,1.31332
1.31332,1.31505,1.31028,47219.94,1.31194
1.31196,1.31755,1.31033,57267.2695,1.31434
1.31434,1.31871,1.31346,47065.3896,1.31773
1.31776,1.3213,1.31775,30327.6099,1.31876
1.31885,1.3198,1.31816,11604.24,1.31923
1.31923,1.32017,1.31664,24697.2497,1.31689
1.31689,1.31842,1.31478,46656.0903,1.31526
1.31528,1.31752,1.31227,50852.2294,1.3136
1.31363,1.3139,1.30702,53180.6002,1.30846
1.30845,1.3086,1.30725,24785.3504,1.30789
1.30649,1.30758,1.30099,20545.7097,1.30138
1.30138,1.3029,1.30106,20017.28,1.3018
1.30178,1.30305,1.29967,54497.1006,1.30152
1.30151,1.30552,1.30068,49604.8993,1.30465
1.30461,1.30935,1.30266,58117.5293,1.3093
1.30926,1.31473,1.30866,39660.8593,1.31428
1.31429,1.31429,1.31167,13279.4599,1.3119
1.3119,1.3128,1.31068,18236.2502,1.31163
1.31161,1.31593,1.30909,52349.29,1.31482
1.31484,1.31698,1.3125,51137.0196,1.3136
1.3136,1.31568,1.31048,54178.9502,1.31241
1.31241,1.31448,1.31224,23448.0098,1.31273
1.31273,1.31411,1.31239,13978.4302,1.31354
1.31354,1.31355,1.31098,21331.1404,1.31154
1.31148,1.3128,1.3083,48502.4014,1.30831
1.30832,1.31,1.30585,55680.8301,1.30677
1.30677,1.31369,1.30616,55530.0005,1.3116
1.31158,1.31335,1.31056,28819.5002,1.31239
1.31239,1.31281,1.31106,12473.1501,1.31229
1.31228,1.31318,1.3112,14973.99,1.31166
1.31164,1.31619,1.31068,49912.2085,1.31353
1.31355,1.315,1.30706,61853.2988,1.30889
1.30885,1.31536,1.3087,59155.9199,1.31242
1.31241,1.314,1.31194,32027.8399,1.31386
1.31385,1.31563,1.31333,14238.3097,1.31452
1.31451,1.31471,1.31295,17340.8101,1.31452
1.31452,1.318,1.31295,51853.5488,1.31579
1.31583,1.32088,1.31484,54678.5411,1.31923
1.31923,1.32253,1.31781,51772.0606,1.32127
1.32126,1.32284,1.32091,25121.2799,1.32219
1.31838,1.3211,1.31838,13726.68,1.31932
1.31932,1.31988,1.3184,16757.3703,1.31963
1.31963,1.31977,1.31347,50199.1294,1.31472
1.31471,1.31606,1.31211,54834.7295,1.31306
1.31306,1.31478,1.3105,48050.6396,1.31364
1.31367,1.31611,1.31332,25908.2899,1.31572
1.31571,1.31595,1.31471,10647.5502,1.31545
1.31547,1.3161,1.31455,25009.19,1.31599
1.31599,1.31851,1.31547,47609.8194,1.31659
1.31659,1.31785,1.31494,50834.0098,1.31557
1.31558,1.32182,1.31535,50949.039,1.31981
1.31982,1.32042,1.31813,26865.1694,1.31988
1.31982,1.32073,1.31927,11629.4301,1.31991
1.31991,1.32018,1.31916,16687.75,1.3195
1.31951,1.32237,1.31862,46014.1504,1.32172
1.32172,1.32367,1.31964,51138.4599,1.32077
1.32077,1.32268,1.31815,53868.3702,1.31983
1.31984,1.32343,1.31746,35300.0293,1.3218
1.3218,1.32342,1.32179,10714.9203,1.32233
1.32233,1.32316,1.32174,14830.5598,1.32247
1.32247,1.32632,1.32187,40904.3604,1.3237
1.3237,1.3243,1.31999,51197.5,1.32137
1.32136,1.3255,1.32061,44764.7101,1.32356
1.32356,1.3243,1.32227,24190.83,1.32228
1.32227,1.32259,1.31776,25013.2402,1.32065
1.32065,1.321,1.31831,26384.4399,1.31868
1.31866,1.32165,1.31581,54052.2193,1.32085
1.32087,1.32707,1.32066,55495.8593,1.32588
1.32589,1.32633,1.32422,42433.3608,1.32569
1.32569,1.32675,1.32364,22000.2498,1.32552
1.32357,1.32479,1.32312,11852.6303,1.32359
1.3236,1.32528,1.32329,17369.3799,1.32498
1.32496,1.32676,1.32307,45256.7695,1.32405
1.32406,1.32439,1.32087,49851.6796,1.32264
1.32266,1.32428,1.3221,41260.6288,1.32296
1.32291,1.3244,1.32261,19762.4597,1.32396
1.32396,1.32441,1.32376,9042.81,1.32389
1.32389,1.32596,1.32342,16355.4004,1.32507
1.32507,1.32783,1.32405,32928.7808,1.32699
1.32699,1.3277,1.32472,30170.0102,1.32681
1.32681,1.32839,1.32049,35817.2095,1.32224
1.32224,1.32445,1.32152,18404.1701,1.32376
1.3238,1.32419,1.32116,12043.17,1.32142
1.32144,1.3234,1.32118,19285.9897,1.32236
1.32237,1.32303,1.31639,51229.6693,1.31673
1.31673,1.3173,1.31259,51258.9999,1.31325
1.31325,1.31682,1.31305,44398.9292,1.31677
1.31678,1.31681,1.31511,20528.9204,1.31593
1.31596,1.31607,1.31462,10479.6201,1.31546
1.31546,1.3155,1.31369,16252.8801,1.31469
1.31468,1.31636,1.31316,38350.5508,1.31412
1.31413,1.31715,1.31001,49307.8692,1.31694
1.31694,1.31801,1.31435,46393.4292,1.31457
1.31459,1.31554,1.31425,22273.2898,1.31509
1.31507,1.31553,1.3145,14722.8099,1.3149
1.3149,1.31629,1.3148,14857.5001,1.31484
1.31484,1.31567,1.31278,37163.02,1.31329
1.31327,1.31545,1.31169,42571.3095,1.31487
1.31487,1.3179,1.30823,55804.6694,1.30888
1.30886,1.30957,1.30809,23550.5698,1.30852
1.30128,1.30338,1.29563,36629.6601,1.29769
1.29769,1.29864,1.29703,28850.7007,1.29777
1.29779,1.30237,1.29775,49198.7803,1.30111
1.30109,1.30458,1.30035,48271.0996,1.30305
1.30303,1.30654,1.30295,46533.3301,1.30612
1.30611,1.30645,1.3049,23456.44,1.30513
1.30513,1.30663,1.3039,20127.3999,1.30406
1.30407,1.30448,1.30263,28974.1899,1.30316
1.30317,1.3041,1.30079,49702.1607,1.30136
1.30135,1.30383,1.29911,56042.7393,1.30034
1.30034,1.30242,1.29832,55980.1402,1.30101
1.30102,1.30416,1.30045,37815.7505,1.30065
1.30065,1.30086,1.29891,18018.7199,1.2993
1.2993,1.29952,1.2966,33674.5693,1.29699
1.29699,1.2999,1.29676,52869.4991,1.29724
1.29724,1.2985,1.29328,59941.1211,1.29392
1.29395,1.29593,1.2912,58982.2002,1.29495
1.29496,1.29714,1.29288,39831.9698,1.29296
1.29292,1.29439,1.29255,17742.2499,1.29429
1.29429,1.29576,1.29348,30302.8203,1.29528
1.29528,1.29686,1.29415,46833.54,1.29464
1.29465,1.29687,1.29252,54684.96,1.29545
1.29545,1.29793,1.29471,52435.4794,1.29627
1.29627,1.29654,1.2936,28940.6597,1.29366
1.29368,1.29449,1.29272,20158.3098,1.29444
